city,year,month,season,TMAX_mean,TMAX_max,TMAX_std,TMIN_mean,TMIN_min,TMIN_std,PRCP_sum,SNOW_sum,AWND_mean,TMAX_anomaly_mean,TMIN_anomaly_mean,PRCP_anomaly_sum
Chicago,2020,2,Winter,2.975862068965517,12.8,4.484230716985101,-4.8517241379310345,-18.8,5.326190054120378,19.7,223.0,4.951724137931034,1.8602592320860847,2.910687209586696,-37.04539007092198
Chicago,2020,3,Spring,10.47741935483871,19.4,4.8240860742334295,1.558064516129032,-3.8,3.022336203838391,88.6,81.0,4.696774193548387,2.4619354838709677,2.7009677419354836,26.510000000000005
Chicago,2020,4,Spring,14.44,26.7,5.639613584219253,3.7333333333333334,-2.7,3.3505875278239183,96.8,119.0,4.463333333333334,-0.022999999999999153,-0.10099999999999998,-10.399999999999995
Chicago,2020,5,Spring,20.629032258064516,32.2,6.669292493630146,10.37741935483871,-0.5,5.854383524472316,241.70000000000002,0.0,4.280645161290322,-0.7583870967741962,-0.15741935483871006,103.09000000000003
Chicago,2020,6,Summer,28.89,34.4,4.094180057695018,17.723333333333336,11.1,3.8682334320794904,111.69999999999999,0.0,3.94,1.7023333333333313,1.5179999999999976,-20.38000000000001
Chicago,2020,7,Summer,31.27741935483871,35.6,2.4360774040000384,21.20967741935484,18.3,1.801176437537363,64.9,0.0,3.635483870967742,2.4382585156778696,2.2327543424317633,-30.419580419580424
Chicago,2020,8,Summer,30.23548387096774,36.1,3.3431071761757565,19.541935483870965,13.3,2.8144595921240234,20.400000000000002,0.0,3.4612903225806453,1.7762096774193568,1.1620967741935493,-48.2875
Chicago,2020,9,Fall,23.686666666666667,31.1,4.317784659731895,14.373333333333333,7.8,3.397964231645212,80.7,0.0,4.25,-1.5833333333333326,-0.9687499999999996,6.0249999999999995
Chicago,2020,10,Fall,16.058064516129033,27.8,6.754000009552285,5.629032258064516,-1.0,4.262565233001296,92.8,0.0,4.380645161290323,-1.3741935483870944,-2.2774193548387096,-20.525000000000006
Chicago,2020,11,Fall,13.166666666666666,24.4,6.737611023118697,3.9366666666666665,-2.1,5.248545501856441,43.6,18.0,4.953333333333333,3.2812500000000004,2.8966666666666665,-4.675000000000002
Chicago,2020,12,Winter,4.048387096774194,14.4,4.585620348272916,-3.064516129032258,-13.2,3.923820280211346,64.7,71.0,4.203225806451614,0.7616935483870968,1.1875,8.349999999999998
Chicago,2021,1,Winter,1.103225806451613,5.0,2.1105266121622726,-4.135483870967741,-13.2,3.8865192985580963,49.8,557.0,4.287096774193548,1.4561290322580644,3.892903225806452,-2.810000000000006
Chicago,2021,2,Winter,-2.507142857142857,11.1,7.625926953804496,-10.464285714285714,-21.6,7.103687841704544,31.9,549.0,4.335714285714286,-3.6227456940222895,-2.701874366767984,-22.888652482269496
Chicago,2021,3,Spring,11.829032258064515,20.6,5.971219504053708,1.8129032258064517,-5.5,4.4898954654114815,31.8,46.0,5.138709677419355,3.813548387096774,2.955806451612903,-30.290000000000003
Chicago,2021,4,Spring,16.283333333333335,30.6,6.71504144508397,5.846666666666667,-4.3,4.900509004761355,18.0,0.0,4.3100000000000005,1.8203333333333342,2.0123333333333333,-89.2
Chicago,2021,5,Spring,20.94516129032258,32.2,6.82328555803226,10.425806451612903,2.2,5.86156792118147,45.5,0.0,4.293548387096774,-0.4422580645161318,-0.10903225806451615,-93.10999999999999
Chicago,2021,6,Summer,28.779999999999998,33.9,3.4448762552221113,18.220000000000002,10.0,3.5503666639202014,172.29999999999998,0.0,3.6599999999999997,1.5923333333333314,2.0146666666666646,40.21999999999999
Chicago,2021,7,Summer,27.94193548387097,34.4,4.093879512438732,19.135483870967743,13.9,2.785982577966198,48.1,0.0,3.9000000000000004,-0.8972253552898727,0.15856079404466686,-47.219580419580424
Chicago,2021,8,Summer,30.08709677419355,35.0,2.677404456494371,20.070967741935487,15.6,2.3332657440287554,114.6,0.0,3.335483870967742,1.627822580645163,1.6911290322580652,45.9125
Chicago,2021,9,Fall,26.566666666666666,31.7,3.6837324899443042,15.946666666666665,10.0,2.831197301658706,31.2,0.0,4.006666666666667,1.2966666666666673,0.6045833333333337,-43.475
Chicago,2021,10,Fall,19.229032258064517,29.4,5.257388042769723,11.509677419354839,3.3,5.619629574904362,146.8,0.0,3.925806451612903,1.7967741935483892,3.6032258064516136,33.474999999999994
Chicago,2021,11,Fall,8.973333333333333,18.3,5.04537571365642,0.30333333333333334,-7.7,3.635977631027635,18.2,0.0,4.256666666666667,-0.9120833333333326,-0.7366666666666667,-30.075
Chicago,2021,12,Winter,7.67741935483871,18.9,5.4954350557178735,-0.9645161290322581,-10.5,3.9369657002228484,58.5,48.0,4.387096774193548,4.390725806451612,3.2874999999999996,2.149999999999996
Chicago,2022,1,Winter,-1.8419354838709678,6.7,4.80574477013698,-10.696774193548388,-21.0,5.012549841545568,21.4,354.0,4.748387096774193,-1.4890322580645161,-2.6683870967741927,-31.210000000000004
Chicago,2022,2,Winter,1.8535714285714284,12.8,5.585330133341511,-6.864285714285715,-15.5,4.781926954359027,65.9,327.0,5.303571428571429,0.7379685916919962,0.8981256332320159,11.111347517730504
Chicago,2022,3,Spring,9.483870967741936,23.3,7.473691491902047,0.23870967741935487,-11.6,4.89793680504726,93.8,97.0,4.693548387096774,1.4683870967741937,1.3816129032258064,31.71
Chicago,2022,4,Spring,12.863333333333333,28.9,6.136352018255962,3.856666666666667,-1.6,3.7857886103556875,134.8,11.0,5.003333333333333,-1.5996666666666661,0.02233333333333333,27.600000000000005
Chicago,2022,5,Spring,22.348387096774193,32.8,7.503193585300502,12.893548387096773,3.9,5.737533470279773,88.3,0.0,4.796774193548386,0.9609677419354808,2.3587096774193546,-50.30999999999999
Chicago,2022,6,Summer,28.09333333333333,37.2,4.995372571334073,16.58,11.1,3.6340724756972977,67.8,0.0,3.8400000000000003,0.9056666666666646,0.37466666666666454,-64.28
Chicago,2022,7,Summer,28.619354838709675,34.4,2.9853441292240457,19.448387096774194,15.0,1.9118701085136394,114.3,0.0,3.9096774193548387,-0.2198060004511629,0.4714640198511183,18.98041958041958
Chicago,2022,8,Summer,28.338709677419356,35.0,2.5038207363087888,18.706451612903226,14.4,2.4629163585569263,52.2,0.0,3.7483870967741937,-0.12056451612903034,0.32661290322580716,-16.487500000000004
Chicago,2022,9,Fall,24.426666666666666,31.1,5.0375783271626515,14.886666666666667,6.7,4.218492403800147,56.0,0.0,3.683333333333333,-0.8433333333333329,-0.4554166666666665,-18.675000000000008
Chicago,2022,10,Fall,17.712903225806453,26.1,5.506102186694557,6.758064516129032,0.6,4.274792329735515,42.2,0.0,4.119354838709677,0.2806451612903251,-1.1483870967741934,-71.125
Chicago,2022,11,Fall,10.923333333333334,24.4,8.032334797482646,1.7566666666666668,-10.5,6.326228016720567,21.9,28.0,4.756666666666666,1.0379166666666673,0.7166666666666667,-26.375
Chicago,2022,12,Winter,2.0903225806451613,15.0,7.17543749368681,-5.199999999999999,-22.1,7.620323702660756,55.0,81.0,4.741935483870968,-1.1963709677419354,-0.9479838709677422,-1.3500000000000054
Houston,2013,1,Winter,18.425806451612903,27.2,6.2125125213521315,7.648387096774194,-1.7,5.925418183146341,81.60000000000001,0.0,3.4967741935483874,0.6574193548387086,1.5261290322580638,-16.249999999999993
Houston,2013,2,Winter,20.49285714285714,26.1,2.949441701272692,8.85357142857143,1.1,3.86546745224153,33.6,0.0,3.6714285714285713,0.7839918946301937,0.3397416413373858,-18.59716312056738
Houston,2013,3,Spring,22.893548387096775,32.2,4.13585424339164,9.593548387096773,-0.6,5.980353138060827,22.6,0.0,3.9838709677419355,-0.8790322580645168,-2.533870967741935,-50.01999999999999
Houston,2013,4,Spring,24.996666666666666,29.4,3.69505572104254,13.466666666666667,3.9,5.237552293103001,73.10000000000001,0.0,4.333333333333333,-1.5736666666666674,-1.9583333333333337,-35.150000000000006
Houston,2013,5,Spring,29.44516129032258,33.9,3.170471963780516,18.87741935483871,5.6,5.805899854310232,25.900000000000002,0.0,4.396774193548387,-0.7164516129032278,-1.0596774193548393,-143.14000000000001
Houston,2013,6,Summer,34.82,41.7,2.1207350710023425,23.35666666666667,20.0,1.9824546493631572,113.3,0.0,2.783333333333333,1.2826666666666637,-0.15733333333333235,-53.99
Houston,2013,7,Summer,34.31290322580645,37.2,2.0011233404405435,23.551612903225806,20.0,1.713061775056958,104.0,0.0,2.861290322580645,-0.6123492994460725,-1.0177473661344638,15.863973063973068
Houston,2013,8,Summer,35.09032258064516,38.3,2.4121021037965584,24.10967741935484,20.6,1.506509174374029,84.60000000000001,0.0,2.761290322580645,0.048028673835131125,-0.2505376344086011,-89.23333333333332
Houston,2013,9,Fall,33.20333333333333,37.8,2.5611801338759688,22.75,17.2,1.7437079002457134,129.39999999999998,0.0,2.953333333333333,0.8692592592592591,0.702962962962964,-24.05555555555555
Houston,2013,10,Fall,27.493548387096773,33.9,3.144724204533787,16.18064516129032,7.8,4.511054522306932,180.0,0.0,2.7129032258064516,-0.8358422939068102,-0.18279569892473088,51.655555555555566
Houston,2013,11,Fall,20.136666666666667,29.4,6.471714761485013,8.860000000000001,-0.5,5.573991326719554,96.8,0.0,3.743333333333333,-1.921481481481482,-1.71925925925926,20.35555555555555
Houston,2013,12,Winter,16.135483870967743,27.2,6.455000562204817,5.380645161290323,-1.0,5.969780529457718,42.3,0.0,2.987096774193548,-3.3254480286738373,-3.164874551971325,-57.61111111111111
Houston,2014,1,Winter,16.59032258064516,25.0,6.075708728958275,2.8548387096774195,-6.0,4.987974786736425,24.5,0.0,3.767741935483871,-1.178064516129033,-3.2674193548387103,-73.35
Houston,2014,2,Winter,17.79285714285714,26.7,7.146090802432736,7.428571428571429,-1.6,6.3141731896411475,60.800000000000004,0.0,3.7035714285714287,-1.9160081053698066,-1.085258358662614,8.602836879432623
Houston,2014,3,Spring,20.77741935483871,29.4,5.9473641039494325,9.058064516129033,-2.7,5.239832961303785,62.3,0.0,3.8483870967741933,-2.9951612903225815,-3.069354838709677,-10.319999999999993
Houston,2014,4,Spring,26.133333333333333,33.3,3.9640047090453017,15.433333333333334,5.0,5.004710424867918,39.6,0.0,4.203333333333333,-0.43700000000000083,0.008333333333332563,-68.65
Houston,2014,5,Spring,28.793548387096774,31.1,2.4949195690270227,17.9741935483871,8.9,3.7708502791753715,297.4,0.0,3.893548387096774,-1.3680645161290343,-1.9629032258064523,128.36
Houston,2014,6,Summer,32.6,34.4,1.4369507946366473,23.45,20.0,1.6119703086167787,55.5,0.0,3.5133333333333336,-0.9373333333333371,-0.06399999999999922,-111.79
Houston,2014,7,Summer,33.91935483870968,37.2,1.7077117935683626,23.503225806451614,22.2,1.0101101824282153,137.3,0.0,2.229032258064516,-1.0058976865428475,-1.0661344629086578,49.163973063973074
Houston,2014,8,Summer,34.42580645161291,37.2,2.310983591739742,23.9741935483871,21.7,1.1042245369294192,31.6,0.0,2.6774193548387095,-0.616487455197127,-0.38602150537634367,-142.23333333333332
Houston,2014,9,Fall,31.783333333333335,36.1,3.014457500610768,22.240000000000002,17.8,2.081047481603834,98.7,0.0,2.6233333333333335,-0.5507407407407418,0.19296296296296364,-54.75555555555554
Houston,2014,10,Fall,29.351612903225806,33.9,2.2647841645128053,15.98709677419355,10.6,3.3456182224399975,74.9,0.0,2.5032258064516126,1.0222222222222221,-0.3763440860215052,-53.44444444444444
Houston,2014,11,Fall,19.8,27.8,5.6321123617318225,8.46,-1.0,5.383410020449478,86.3,0.0,3.26,-2.2581481481481496,-2.11925925925926,9.85555555555555
Houston,2014,12,Winter,18.425806451612903,26.7,5.246647675226247,9.303225806451612,1.1,4.27999095567329,142.20000000000002,0.0,3.325806451612903,-1.035125448028676,0.7577060931899653,42.28888888888889
Houston,2015,1,Winter,15.170967741935485,27.2,6.5926824863322055,4.648387096774194,-2.1,3.2004032004048004,80.60000000000001,0.0,3.045161290322581,-2.597419354838711,-1.4738709677419364,-17.24999999999999
Houston,2015,2,Winter,17.45,28.3,6.5874459727913095,5.4071428571428575,-0.5,4.430778593181896,16.799999999999997,0.0,3.5107142857142857,-2.2588652482269493,-3.1066869300911857,-35.39716312056738
Houston,2015,3,Spring,22.238709677419354,28.3,5.7667828939744705,11.638709677419355,-1.0,4.967338483826448,161.0,0.0,3.0290322580645164,-1.5338709677419362,-0.4887096774193543,88.38
Houston,2015,4,Spring,27.02,31.1,2.9327402744261852,17.926666666666666,11.1,3.1709819357387707,154.9,0.0,3.4133333333333336,0.44966666666666616,2.501666666666666,46.65
Houston,2015,5,Spring,29.39032258064516,32.8,1.7630191601737586,20.56451612903226,13.9,3.0712156536781734,360.0,0.0,3.903225806451613,-0.7712903225806474,0.6274193548387098,190.95999999999998
Houston,2015,6,Summer,32.63666666666667,34.4,1.7981759595793723,23.1,18.9,1.5518620628357969,289.5,0.0,2.566666666666667,-0.9006666666666703,-0.4139999999999996,122.21000000000001
Houston,2015,7,Summer,35.36129032258064,38.3,1.6243311278502368,24.716129032258067,21.7,1.2897278199148703,15.5,0.0,2.8,0.4360377973281206,0.14676876289779353,-72.63602693602694
Houston,2015,8,Summer,35.40967741935484,41.1,3.0060333596185824,23.538709677419355,20.6,1.7859969054386833,74.7,0.0,2.3225806451612905,0.3673835125448086,-0.821505376344085,-99.13333333333333
Houston,2015,9,Fall,31.866666666666667,35.6,2.7213502395753446,21.39,15.0,2.235196512227921,65.8,0.0,2.256666666666667,-0.46740740740740894,-0.6570370370370359,-87.65555555555555
Houston,2015,10,Fall,29.261290322580646,35.0,3.5424734691412847,16.629032258064516,10.6,3.3629544102754947,331.6,0.0,3.325806451612903,0.9318996415770605,0.26559139784946245,203.25555555555553
Houston,2015,11,Fall,22.470000000000002,28.9,4.215909931642768,12.113333333333333,1.7,4.796171845108982,96.5,0.0,3.35,0.411851851851851,1.5340740740740735,20.05555555555555
Houston,2015,12,Winter,20.59032258064516,28.3,5.096819586023535,9.8,2.8,5.891406170573088,132.4,0.0,3.261290322580645,1.1293906810035823,1.2544802867383524,32.48888888888888
Houston,2016,1,Winter,17.293548387096774,26.1,4.2283909850652,5.329032258064516,0.0,3.8795355004078425,54.9,0.0,2.9967741935483874,-0.4748387096774203,-0.7932258064516137,-42.949999999999996
Houston,2016,2,Winter,21.606896551724137,27.2,3.8222965268168636,8.489655172413794,0.6,5.124614607640977,49.5,0.0,3.4586206896551723,1.8980313034971885,-0.02417461482024948,-4.5613475177305
Houston,2016,3,Spring,23.980645161290322,30.6,3.3030712329425285,13.096774193548388,1.1,4.927777313080597,82.7,0.0,4.067741935483871,0.20806451612903132,0.9693548387096778,10.080000000000004
Houston,2016,4,Spring,26.026666666666664,30.0,2.604893714601004,15.036666666666667,5.6,4.3279750248923525,365.59999999999997,0.0,3.646666666666667,-0.5436666666666673,-0.388333333333334,257.35
Houston,2016,5,Spring,28.36774193548387,31.7,2.663004205375849,18.809677419354838,12.2,2.948938208769352,183.0,0.0,3.570967741935484,-1.7938709677419378,-1.12741935483871,13.959999999999994
Houston,2016,6,Summer,32.70666666666666,36.1,3.129055529348612,22.996666666666666,19.4,1.903623284475002,333.3,0.0,2.45,-0.8306666666666701,-0.5173333333333329,166.01
Houston,2016,7,Summer,36.06111111111111,37.2,0.6307221714164982,26.105555555555554,24.4,1.3453502593233633,13.2,0.0,3.511111111111111,1.1358585858585881,1.5361952861952846,-37.97575757575757
Houston,2017,1,Winter,20.76774193548387,27.2,6.1382618113368315,10.248387096774193,-6.0,6.996945570163309,154.8,0.0,3.9516129032258065,2.9993548387096762,4.1261290322580635,56.95
Houston,2017,2,Winter,24.857142857142858,30.6,4.175805850055111,13.407142857142857,4.4,5.169850529498363,61.5,0.0,4.160714285714286,5.148277608915907,4.893313069908815,9.302836879432617
Houston,2017,3,Spring,25.493548387096773,30.6,3.967949553095902,14.709677419354838,6.1,4.049555929457753,143.0,0.0,4.116129032258065,1.7209677419354832,2.5822580645161297,70.38000000000001
Houston,2017,4,Spring,27.913333333333334,32.8,2.3678497933099893,16.236666666666665,10.0,3.517785680219024,42.8,0.0,4.27,1.3429999999999993,0.8116666666666658,-65.45
Houston,2017,5,Spring,30.274193548387096,33.9,2.107125647564391,18.983870967741936,10.6,4.3912865824792595,61.400000000000006,0.0,4.422580645161291,0.1125806451612881,-0.953225806451613,-107.64
Houston,2017,6,Summer,32.43666666666667,35.6,2.039520452989115,23.256666666666668,19.4,2.037185911197507,182.79999999999998,0.0,3.7,-1.1006666666666698,-0.2573333333333327,15.509999999999994
Houston,2017,7,Summer,34.71290322580645,37.8,1.619411814102863,24.532258064516128,22.2,1.1539460116701563,159.9,0.0,2.583870967741935,-0.21234929944607311,-0.03710220484414182,71.76397306397307
Houston,2017,8,Summer,32.935483870967744,37.2,4.0741091776482685,24.46451612903226,21.7,1.5234934387993002,993.3,0.0,3.738709677419355,-2.106810035842288,0.10430107526881781,819.4666666666666
Houston,2017,9,Fall,32.18333333333333,33.9,1.6809445894031352,20.946666666666665,15.6,2.5252836417448985,31.299999999999997,0.0,2.5433333333333334,-0.15074074074074204,-1.1003703703703696,-122.15555555555555
Houston,2017,10,Fall,28.548387096774192,34.4,4.193079295517154,15.922580645161291,1.7,6.006424875493427,86.8,0.0,2.967741935483871,0.21899641577060894,-0.4408602150537633,-41.54444444444443
Houston,2017,11,Fall,25.493333333333332,31.7,4.134958894290397,13.603333333333333,3.3,6.095984168984181,12.799999999999999,0.0,3.0133333333333336,3.4351851851851847,3.0240740740740737,-63.644444444444446
Houston,2017,12,Winter,17.416129032258063,27.2,6.462615403183325,6.670967741935483,-1.6,5.152746422920958,94.5,18.0,3.2580645161290325,-2.044802867383515,-1.8745519713261638,-5.411111111111116
Houston,2018,1,Winter,15.396774193548387,23.9,6.153670117415988,3.1322580645161286,-7.1,5.981548690028594,77.7,3.0,3.6903225806451614,-2.3716129032258078,-2.9900000000000007,-20.14999999999999
Houston,2018,2,Winter,21.532142857142855,28.3,6.070697901878582,12.346428571428572,2.2,5.847347112491977,145.5,0.0,4.064285714285714,1.8232776089159075,3.8325987841945284,93.30283687943262
Houston,2018,3,Spring,25.4,29.4,3.05941170815567,14.103225806451613,6.7,5.0632982577872925,75.5,0.0,4.025806451612903,1.6274193548387084,1.975806451612904,2.8800000000000052
Houston,2018,4,Spring,25.476666666666667,30.0,3.8885050166314326,13.29,6.1,3.9242262580205454,48.3,0.0,4.033333333333333,-1.0936666666666675,-2.1350000000000007,-59.95
Houston,2018,5,Spring,32.274193548387096,35.6,2.227849148384375,20.874193548387098,17.2,2.225453922526891,97.3,0.0,3.3096774193548386,2.1125806451612874,0.9370967741935482,-71.74000000000001
Houston,2018,6,Summer,34.28333333333333,36.7,2.1529584030021267,24.496666666666666,22.2,1.3451017993351708,168.8,0.0,3.546666666666667,0.7459999999999972,0.9826666666666671,1.5099999999999953
Houston,2018,7,Summer,35.148387096774194,38.3,2.692814013597661,24.62258064516129,22.2,1.4310158809785811,153.4,0.0,2.512903225806452,0.22313457152166952,0.053220375801019494,65.26397306397308
Houston,2018,8,Summer,34.99032258064516,37.8,1.4031761207369686,24.241935483870968,21.7,1.2093453307605149,21.8,0.0,2.706451612903226,-0.05197132616486915,-0.11827956989247282,-152.03333333333333
Houston,2018,9,Fall,30.766666666666666,35.6,3.0309135226213884,23.30666666666667,20.6,1.2062862167751074,218.5,0.0,2.646666666666667,-1.567407407407408,1.2596296296296308,65.04444444444445
Houston,2018,10,Fall,26.95483870967742,32.8,5.211707251287074,17.774193548387096,10.6,4.333741089169609,178.4,0.0,3.448387096774194,-1.3745519713261647,1.4107526881720434,50.055555555555564
Houston,2018,11,Fall,20.113333333333333,31.7,6.336524302003826,9.526666666666667,-1.0,6.333595880825457,44.9,0.0,3.2733333333333334,-1.9448148148148154,-1.0525925925925932,-31.544444444444448
Houston,2018,12,Winter,18.200000000000003,26.7,4.612013298622053,7.990322580645161,1.1,3.2975096500955257,193.6,0.0,3.5290322580645164,-1.2609318996415795,-0.5551971326164863,93.68888888888888
Houston,2019,1,Winter,17.825806451612905,26.1,4.039634285587041,5.938709677419355,-1.0,4.253600625302038,103.7,0.0,3.416129032258065,0.05741935483870839,-0.18354838709677493,5.850000000000001
Houston,2019,2,Winter,19.821428571428573,27.8,5.412835030627026,10.939285714285715,2.8,5.13415139843096,44.4,0.0,4.007142857142857,0.1125633232016221,2.425455927051672,-7.7971631205673795
Houston,2019,3,Spring,22.26774193548387,30.6,5.712290089317604,11.077419354838709,-1.0,5.502587856479855,12.9,0.0,3.9129032258064513,-1.50483870967742,-1.0499999999999994,-59.71999999999999
Houston,2019,4,Spring,26.740000000000002,32.8,3.7603741559987682,15.113333333333333,2.8,5.197329110712298,85.4,0.0,4.3,0.16966666666666588,-0.3116666666666672,-22.85
Houston,2019,5,Spring,30.25483870967742,33.9,2.5334875448253067,21.483870967741936,15.0,3.0940907952841927,181.9,0.0,4.567741935483871,0.09322580645161052,1.5467741935483865,12.859999999999983
Houston,2019,6,Summer,33.236666666666665,36.1,2.2419946988976225,23.076666666666664,19.4,2.23216043999643,174.7,0.0,3.3,-0.30066666666666975,-0.4373333333333325,7.409999999999999
Houston,2019,7,Summer,34.480645161290326,36.1,1.4145480679563847,24.248387096774195,18.9,1.8333704786070808,70.9,0.0,3.1451612903225805,-0.4446073639622018,-0.3209731725860772,-17.23602693602693
Houston,2019,8,Summer,36.377419354838715,39.4,1.470081557243079,25.43548387096774,23.3,1.1856217460603464,61.6,0.0,2.6258064516129034,1.3351254480286794,1.075268817204302,-112.23333333333333
Houston,2019,9,Fall,33.92666666666667,37.8,2.9943548419551482,23.683333333333334,21.7,0.7974456346547297,379.7,0.0,3.1,1.5925925925925928,1.6362962962962964,226.24444444444444
Houston,2019,10,Fall,27.703225806451613,33.9,5.2254814049978675,16.470967741935485,4.4,5.518827988404006,147.4,0.0,3.5387096774193547,-0.6261648745519716,0.10752688172043007,19.05555555555556
Houston,2019,11,Fall,21.413333333333334,28.3,5.792607258443706,9.746666666666666,-1.0,6.453212690047378,28.6,0.0,3.253333333333333,-0.6448148148148156,-0.8325925925925931,-47.84444444444445
Houston,2019,12,Winter,20.812903225806455,28.9,4.585029402703532,7.664516129032258,-0.5,4.641375398672019,28.8,0.0,2.990322580645161,1.3519713261648718,-0.8810035842293896,-71.11111111111111
Houston,2020,1,Winter,19.570967741935487,27.2,3.941589658026069,9.158064516129034,1.1,5.592362303090909,97.6,0.0,3.570967741935484,1.8025806451612894,3.0358064516129026,-0.24999999999999645
Houston,2020,2,Winter,19.7,27.2,4.92928566253338,8.010344827586207,0.0,4.660038689875118,40.3,0.0,3.8689655172413793,-0.008865248226949493,-0.5034849596478358,-13.7613475177305
Houston,2020,3,Spring,26.580645161290324,32.2,3.8872800563580623,16.741935483870968,5.6,4.4806081576461905,57.8,0.0,4.006451612903226,2.808064516129032,4.614516129032259,-14.819999999999995
Houston,2020,4,Spring,27.14333333333333,33.3,3.744852405666996,15.96,8.3,4.029083920865798,157.6,0.0,3.8433333333333333,0.5729999999999988,0.5349999999999991,49.349999999999994
Houston,2020,5,Spring,31.238709677419354,35.0,2.4646402603429216,19.812903225806455,13.3,3.059710436787973,90.60000000000001,0.0,3.864516129032258,1.0770967741935455,-0.1241935483870971,-78.44000000000001
Houston,2020,6,Summer,33.19,36.1,1.8648009970559032,22.85666666666667,18.9,2.4535243241499365,114.5,0.0,3.2266666666666666,-0.3473333333333373,-0.6573333333333324,-52.79000000000001
Houston,2020,7,Summer,35.041935483870965,38.3,1.9754787088278802,25.677419354838708,22.8,1.5963937854675982,76.39999999999999,0.0,3.293548387096774,0.11668295861844276,1.108059085478439,-11.736026936026931
Houston,2020,8,Summer,36.164516129032265,38.9,1.6598289845838101,24.458064516129035,21.7,1.5669022929649834,57.599999999999994,0.0,2.6838709677419357,1.1222222222222284,0.09784946236559214,-116.23333333333333
Houston,2020,9,Fall,32.11333333333333,37.2,4.047198548620272,22.33,12.2,3.4659078524074056,216.60000000000002,0.0,3.6333333333333333,-0.2207407407407408,0.2829629629629637,63.14444444444446
Houston,2020,10,Fall,28.12258064516129,34.4,4.862901032471554,16.04193548387097,5.6,5.033936444675506,17.0,0.0,3.167741935483871,-0.20681003584229443,-0.321505376344086,-111.34444444444443
Houston,2020,11,Fall,25.446666666666665,30.6,4.099599083285849,12.306666666666667,2.8,4.56349331810268,98.0,0.0,2.9033333333333333,3.388518518518518,1.7274074074074066,21.55555555555555
Houston,2020,12,Winter,19.345161290322583,27.2,4.8124033295695,6.645161290322581,-1.0,4.252280855390231,113.5,0.0,3.193548387096774,-0.11577060931899864,-1.9003584229390669,13.588888888888881
Houston,2021,1,Winter,18.570967741935487,25.6,5.012198024046742,7.199999999999999,-0.5,5.364264472724414,63.8,0.0,3.4451612903225803,0.8025806451612892,1.0777419354838702,-34.05
Houston,2021,2,Winter,16.22142857142857,27.8,9.563602186022106,5.739285714285714,-10.5,8.299100320972517,42.099999999999994,25.0,4.178571428571429,-3.4874366767983784,-2.7745440729483284,-10.097163120567378
Houston,2021,3,Spring,24.432258064516127,30.0,3.1166635041097166,11.561290322580644,3.9,4.907319527627742,35.4,0.0,4.241935483870968,0.659677419354838,-0.5661290322580641,-37.21999999999999
Houston,2021,4,Spring,26.146666666666665,31.1,3.730834549639211,14.56,6.1,5.34651675199006,64.6,0.0,4.28,-0.4236666666666673,-0.8650000000000008,-43.650000000000006
Houston,2021,5,Spring,29.283870967741933,32.8,2.7225107008291136,19.916129032258063,14.4,2.812720720132443,283.6,0.0,4.225806451612903,-0.8777419354838728,-0.02096774193548434,114.55999999999997
Houston,2021,6,Summer,33.42666666666666,37.2,2.7756246061063434,23.846666666666668,20.0,1.836363222529102,237.1,0.0,3.0900000000000003,-0.11066666666667,0.33266666666666705,69.80999999999999
Houston,2021,7,Summer,33.748387096774195,37.2,2.606897385493844,24.05806451612903,21.1,1.1769378894822475,79.5,0.0,2.3096774193548386,-1.1768654284783306,-0.5112957532312388,-8.636026936026932
Houston,2021,8,Summer,35.309677419354834,37.2,1.3432187309369203,24.74516129032258,22.8,1.2238841747151903,21.3,0.0,2.674193548387097,0.2673835125448088,0.3849462365591401,-152.53333333333333
Houston,2021,9,Fall,31.946666666666665,36.1,3.1145634922291143,20.846666666666668,13.9,3.1577745691998125,222.0,0.0,2.73,-0.3874074074074078,-1.2003703703703696,68.54444444444445
Houston,2021,10,Fall,29.432258064516127,33.3,2.967197004668908,18.116129032258065,8.3,4.399098148044555,92.5,0.0,2.767741935483871,1.1028673835125447,1.7526881720430108,-35.84444444444444
Houston,2021,11,Fall,22.759999999999998,29.4,4.161200092148484,9.913333333333332,6.1,2.9535172875431237,97.8,0.0,2.7233333333333336,0.701851851851851,-0.6659259259259264,21.355555555555547
Houston,2021,12,Winter,24.93548387096774,29.4,4.422107219195903,14.87741935483871,4.4,5.85421270980248,53.3,0.0,3.335483870967742,5.474551971326163,6.331899641577062,-46.611111111111114
Houston,2022,1,Winter,18.070967741935487,29.4,5.003078622101069,5.064516129032258,-1.0,4.5067762600404855,239.3,0.0,3.5935483870967744,0.30258064516128885,-1.0577419354838715,141.45
Houston,2022,2,Winter,17.54642857142857,28.3,6.6464405479679085,4.535714285714286,-2.7,5.533414610227328,31.200000000000003,0.0,3.9035714285714285,-2.162436676798378,-3.9781155015197567,-20.99716312056738
Houston,2022,3,Spring,23.661290322580644,30.0,4.463382679788564,9.693548387096774,0.0,5.587124214589051,73.0,0.0,4.183870967741935,-0.1112903225806456,-2.4338709677419352,0.380000000000011
Houston,2022,4,Spring,28.10666666666667,32.2,2.0606214886631253,17.226666666666667,6.7,4.6048649935905175,50.6,0.0,4.926666666666667,1.5363333333333324,1.8016666666666659,-57.65
